sheet_code,originator,transect_ID,NCDOT_transect,sample_ID,sample_date,year,season,ghost_crabs,sm_mole_crabs,md_mole_crabs,lg_mole_crabs,coquina_clams,amphipods,worms
aug2016_C11_B1_CSI,CSI,C11,,B1,2016/08/09 00:00:00,2016,summer,0,6,2,0,1,0,0
aug2016_C11_B2_CSI,CSI,C11,,B2,2016/08/09 00:00:00,2016,summer,0,11,8,2,1,0,0
aug2016_C11_B3_CSI,CSI,C11,,B3,2016/08/09 00:00:00,2016,summer,1,5,2,1,1,0,0
aug2016_T1_B1_CSI,CSI,T01,,B1,2016/08/09 00:00:00,2016,summer,0,14,6,0,1,0,0
aug2016_T1_B2_CSI,CSI,T01,,B2,2016/08/09 00:00:00,2016,summer,0,10,3,0,0,0,0
aug2016_T1_B3_CSI,CSI,T01,,B3,2016/08/09 00:00:00,2016,summer,0,18,1,0,1,0,0
aug2016_T2_B1_CSI,CSI,T02,,B1,2016/08/09 00:00:00,2016,summer,0,12,2,0,0,0,0
aug2016_T2_B2_CSI,CSI,T02,,B2,2016/08/09 00:00:00,2016,summer,0,21,4,1,0,0,0
aug2016_T2_B3_CSI,CSI,T02,,B3,2016/08/09 00:00:00,2016,summer,0,12,1,1,0,0,0
aug2016_T3_B1_CSI,CSI,T03,,B1,2016/08/09 00:00:00,2016,summer,0,15,5,0,0,0,0
aug2016_T3_B2_CSI,CSI,T03,,B2,2016/08/09 00:00:00,2016,summer,0,5,3,0,0,0,0
aug2016_T3_B3_CSI,CSI,T03,,B3,2016/08/09 00:00:00,2016,summer,0,1,1,0,1,0,0
aug2016_T4_B1_CSI,CSI,T04,,B1,2016/08/09 00:00:00,2016,summer,0,4,1,0,0,0,0
aug2016_T4_B2_CSI,CSI,T04,,B2,2016/08/09 00:00:00,2016,summer,0,1,1,0,0,0,0
aug2016_T4_B3_CSI,CSI,T04,,B3,2016/08/09 00:00:00,2016,summer,3,3,0,0,0,0,0
aug2016_T5_B1_CSI,CSI,T05,,B1,2016/08/09 00:00:00,2016,summer,0,34,1,0,0,0,0
aug2016_T5_B2_CSI,CSI,T05,,B2,2016/08/09 00:00:00,2016,summer,0,14,0,0,0,0,0
aug2016_T5_B3_CSI,CSI,T05,,B3,2016/08/09 00:00:00,2016,summer,0,3,0,0,0,0,0
aug2016_T6_B1_CSI,CSI,T06,,B1,2016/08/09 00:00:00,2016,summer,2,10,0,0,0,0,0
aug2016_T6_B2_CSI,CSI,T06,,B2,2016/08/09 00:00:00,2016,summer,0,2,1,0,0,0,1
aug2016_T6_B3_CSI,CSI,T06,,B3,2016/08/09 00:00:00,2016,summer,0,5,2,0,0,0,0
aug2016_T7_B1_CSI,CSI,T07,,B1,2016/08/09 00:00:00,2016,summer,0,10,0,0,0,0,0
aug2016_T7_B2_CSI,CSI,T07,,B2,2016/08/09 00:00:00,2016,summer,0,12,0,0,0,0,1
aug2016_T7_B3_CSI,CSI,T07,,B3,2016/08/09 00:00:00,2016,summer,0,11,1,0,0,0,0
aug2016_T8_B1_CSI,CSI,T08,,B1,2016/08/09 00:00:00,2016,summer,3,12,3,0,0,0,1
aug2016_T8_B2_CSI,CSI,T08,,B2,2016/08/09 00:00:00,2016,summer,0,9,1,0,0,0,1
aug2016_T8_B3_CSI,CSI,T08,,B3,2016/08/09 00:00:00,2016,summer,0,16,6,0,1,0,0
aug2016_T9_B1_CSI,CSI,T09,,B1,2016/08/09 00:00:00,2016,summer,0,13,8,0,2,0,0
aug2016_T9_B2_CSI,CSI,T09,,B2,2016/08/09 00:00:00,2016,summer,0,18,3,0,0,0,0
aug2016_T9_B3_CSI,CSI,T09,,B3,2016/08/09 00:00:00,2016,summer,0,14,9,0,2,0,0
aug2016_T10_B1_CSI,CSI,T10,,B1,2016/08/09 00:00:00,2016,summer,0,20,2,0,0,0,0
aug2016_T10_B2_CSI,CSI,T10,,B2,2016/08/09 00:00:00,2016,summer,0,8,8,0,0,0,1
aug2016_T10_B3_CSI,CSI,T10,,B3,2016/08/09 00:00:00,2016,summer,0,17,2,0,4,0,0
aug2016_T11_B1_CSI,CSI,T11,,B1,2016/08/09 00:00:00,2016,summer,0,2,0,0,2,0,0
aug2016_T11_B2_CSI,CSI,T11,,B2,2016/08/09 00:00:00,2016,summer,0,4,0,0,3,0,0
aug2016_T11_B3_CSI,CSI,T11,,B3,2016/08/09 00:00:00,2016,summer,0,5,2,0,3,0,0
aug2016_T12_B1_CSI,CSI,T12,,B1,2016/08/09 00:00:00,2016,summer,0,13,3,0,5,0,0
aug2016_T12_B2_CSI,CSI,T12,,B2,2016/08/09 00:00:00,2016,summer,0,8,2,1,3,0,0
aug2016_T12_B3_CSI,CSI,T12,,B3,2016/08/09 00:00:00,2016,summer,1,10,1,0,0,0,0
aug2016_T13_B1_CSI,CSI,T13,,B1,2016/08/09 00:00:00,2016,summer,1,9,2,0,4,0,0
aug2016_T13_B2_CSI,CSI,T13,,B2,2016/08/09 00:00:00,2016,summer,0,17,1,0,2,0,0
aug2016_T13_B3_CSI,CSI,T13,,B3,2016/08/09 00:00:00,2016,summer,0,8,1,0,4,0,0
aug2016_T14_B1_CSI,CSI,T14,,B1,2016/08/09 00:00:00,2016,summer,0,12,1,0,9,0,0
aug2016_T14_B2_CSI,CSI,T14,,B2,2016/08/09 00:00:00,2016,summer,0,9,3,0,2,0,0
aug2016_T14_B3_CSI,CSI,T14,,B3,2016/08/09 00:00:00,2016,summer,0,16,2,0,9,0,0
aug2016_T15_B1_CSI,CSI,T15,,B1,2016/08/09 00:00:00,2016,summer,1,10,1,0,10,0,0
aug2016_T15_B2_CSI,CSI,T15,,B2,2016/08/09 00:00:00,2016,summer,0,11,6,0,7,0,0
aug2016_T15_B3_CSI,CSI,T15,,B3,2016/08/09 00:00:00,2016,summer,0,5,2,0,10,0,0
aug2016_T16_B1_CSI,CSI,T16,,B1,2016/08/09 00:00:00,2016,summer,0,9,0,2,8,0,0
aug2016_T16_B2_CSI,CSI,T16,,B2,2016/08/09 00:00:00,2016,summer,0,8,0,1,3,0,0
aug2016_T16_B3_CSI,CSI,T16,,B3,2016/08/09 00:00:00,2016,summer,0,15,9,0,1,0,0
oct2016_C1_B1_CSI,CSI,C01,,B1,2016/10/13 00:00:00,2016,autumn,5,0,0,0,0,0,0
oct2016_C1_B2_CSI,CSI,C01,,B2,2016/10/13 00:00:00,2016,autumn,5,0,0,0,0,0,0
oct2016_C1_B3_CSI,CSI,C01,,B3,2016/10/13 00:00:00,2016,autumn,1,0,0,0,0,0,0
oct2016_C2_B1_CSI,CSI,C02,,B1,2016/10/13 00:00:00,2016,autumn,1,0,0,0,0,0,0
oct2016_C2_B2_CSI,CSI,C02,,B2,2016/10/13 00:00:00,2016,autumn,1,0,0,0,0,0,0
oct2016_C2_B3_CSI,CSI,C02,,B3,2016/10/13 00:00:00,2016,autumn,0,0,0,0,0,0,0
oct2016_C3_B1_CSI,CSI,C03,,B1,2016/10/13 00:00:00,2016,autumn,2,0,1,1,0,0,0
oct2016_C3_B2_CSI,CSI,C03,,B2,2016/10/13 00:00:00,2016,autumn,4,0,0,0,0,0,0
oct2016_C3_B3_CSI,CSI,C03,,B3,2016/10/13 00:00:00,2016,autumn,1,0,0,0,0,0,0
oct2016_C4_B1_CSI,CSI,C04,,B1,2016/10/13 00:00:00,2016,autumn,1,0,0,0,0,0,0
oct2016_C4_B2_CSI,CSI,C04,,B2,2016/10/13 00:00:00,2016,autumn,1,0,1,0,1,0,0
oct2016_C4_B3_CSI,CSI,C04,,B3,2016/10/13 00:00:00,2016,autumn,3,0,0,0,0,0,0
oct2016_C5_B1_CSI,CSI,C05,,B1,2016/10/13 00:00:00,2016,autumn,0,0,0,0,0,0,0
oct2016_C5_B2_CSI,CSI,C05,,B2,2016/10/13 00:00:00,2016,autumn,0,0,0,0,0,0,0
oct2016_C5_B3_CSI,CSI,C05,,B3,2016/10/13 00:00:00,2016,autumn,0,1,0,0,0,0,0
oct2016_C6_B1_CSI,CSI,C06,,B1,2016/10/13 00:00:00,2016,autumn,1,0,1,0,0,0,0
oct2016_C6_B2_CSI,CSI,C06,,B2,2016/10/13 00:00:00,2016,autumn,2,0,0,0,0,0,0
oct2016_C6_B3_CSI,CSI,C06,,B3,2016/10/13 00:00:00,2016,autumn,1,0,0,0,0,0,0
oct2016_C7_B1_CSI,CSI,C07,,B1,2016/10/13 00:00:00,2016,autumn,1,1,0,0,0,0,0
oct2016_C7_B2_CSI,CSI,C07,,B2,2016/10/13 00:00:00,2016,autumn,0,0,1,0,0,0,0
oct2016_C7_B3_CSI,CSI,C07,,B3,2016/10/13 00:00:00,2016,autumn,4,0,0,0,0,0,0
oct2016_C8_B1_CSI,CSI,C08,,B1,2016/10/13 00:00:00,2016,autumn,1,1,0,0,0,0,0
oct2016_C8_B2_CSI,CSI,C08,,B2,2016/10/13 00:00:00,2016,autumn,1,0,0,0,0,0,0
oct2016_C8_B3_CSI,CSI,C08,,B3,2016/10/13 00:00:00,2016,autumn,0,2,0,0,0,0,0
oct2016_C9_B1_CSI,CSI,C09,,B1,2016/10/13 00:00:00,2016,autumn,1,0,0,0,0,0,0
oct2016_C9_B2_CSI,CSI,C09,,B2,2016/10/13 00:00:00,2016,autumn,2,0,0,0,0,0,0
oct2016_C9_B3_CSI,CSI,C09,,B3,2016/10/13 00:00:00,2016,autumn,0,2,0,0,0,0,0
oct2016_C10_B1_CSI,CSI,C10,,B1,2016/10/13 00:00:00,2016,autumn,0,0,0,0,0,0,0
oct2016_C10_B2_CSI,CSI,C10,,B2,2016/10/13 00:00:00,2016,autumn,0,0,0,0,0,0,0
oct2016_C10_B3_CSI,CSI,C10,,B3,2016/10/13 00:00:00,2016,autumn,1,0,0,0,0,0,0
oct2016_C11_B1_CSI,CSI,C11,,B1,2016/10/13 00:00:00,2016,autumn,0,1,1,1,0,0,0
oct2016_C11_B2_CSI,CSI,C11,,B2,2016/10/13 00:00:00,2016,autumn,0,1,0,0,0,0,0
oct2016_C11_B3_CSI,CSI,C11,,B3,2016/10/13 00:00:00,2016,autumn,0,1,1,0,0,0,0
oct2016_T1_B1_CSI,CSI,T01,,B1,2016/10/13 00:00:00,2016,autumn,2,0,0,0,0,0,0
oct2016_T1_B2_CSI,CSI,T01,,B2,2016/10/13 00:00:00,2016,autumn,2,0,0,0,0,0,0
oct2016_T1_B3_CSI,CSI,T01,,B3,2016/10/13 00:00:00,2016,autumn,0,0,0,0,0,0,0
oct2016_T2_B1_CSI,CSI,T02,,B1,2016/10/13 00:00:00,2016,autumn,0,0,0,0,0,0,0
oct2016_T2_B2_CSI,CSI,T02,,B2,2016/10/13 00:00:00,2016,autumn,3,0,1,0,0,0,0
oct2016_T2_B3_CSI,CSI,T02,,B3,2016/10/13 00:00:00,2016,autumn,1,0,0,1,0,0,0
oct2016_T3_B1_CSI,CSI,T03,,B1,2016/10/13 00:00:00,2016,autumn,3,0,1,0,0,0,0
oct2016_T3_B2_CSI,CSI,T03,,B2,2016/10/13 00:00:00,2016,autumn,0,0,1,0,0,0,0
oct2016_T3_B3_CSI,CSI,T03,,B3,2016/10/13 00:00:00,2016,autumn,3,0,0,0,0,0,0
oct2016_T4_B1_CSI,CSI,T04,,B1,2016/10/13 00:00:00,2016,autumn,2,0,0,0,0,0,0
oct2016_T4_B2_CSI,CSI,T04,,B2,2016/10/13 00:00:00,2016,autumn,1,0,0,0,0,0,0
oct2016_T4_B3_CSI,CSI,T04,,B3,2016/10/13 00:00:00,2016,autumn,2,0,0,0,0,0,0
oct2016_T5_B1_CSI,CSI,T05,,B1,2016/10/13 00:00:00,2016,autumn,0,0,0,0,0,0,0
oct2016_T5_B2_CSI,CSI,T05,,B2,2016/10/13 00:00:00,2016,autumn,1,0,1,0,0,0,0
oct2016_T5_B3_CSI,CSI,T05,,B3,2016/10/13 00:00:00,2016,autumn,1,0,0,0,0,0,0
oct2016_T6_B1_CSI,CSI,T06,,B1,2016/10/13 00:00:00,2016,autumn,0,0,0,0,0,0,0
oct2016_T6_B2_CSI,CSI,T06,,B2,2016/10/13 00:00:00,2016,autumn,1,0,0,0,0,0,0
oct2016_T6_B3_CSI,CSI,T06,,B3,2016/10/13 00:00:00,2016,autumn,1,0,0,0,1,0,0
oct2016_T7_B1_CSI,CSI,T07,,B1,2016/10/13 00:00:00,2016,autumn,0,2,0,0,1,0,0
oct2016_T7_B2_CSI,CSI,T07,,B2,2016/10/13 00:00:00,2016,autumn,1,0,0,0,1,0,0
oct2016_T7_B3_CSI,CSI,T07,,B3,2016/10/13 00:00:00,2016,autumn,1,4,1,0,0,0,0
oct2016_T8_B1_CSI,CSI,T08,,B1,2016/10/13 00:00:00,2016,autumn,2,0,0,0,0,0,0
oct2016_T8_B2_CSI,CSI,T08,,B2,2016/10/13 00:00:00,2016,autumn,4,0,0,0,0,0,0
oct2016_T8_B3_CSI,CSI,T08,,B3,2016/10/13 00:00:00,2016,autumn,2,0,0,0,1,0,0
oct2016_T9_B1_CSI,CSI,T09,,B1,2016/10/13 00:00:00,2016,autumn,2,0,0,0,3,0,0
oct2016_T9_B2_CSI,CSI,T09,,B2,2016/10/13 00:00:00,2016,autumn,1,0,0,0,0,0,0
oct2016_T9_B3_CSI,CSI,T09,,B3,2016/10/13 00:00:00,2016,autumn,2,0,0,0,0,0,0
oct2016_T10_B1_CSI,CSI,T10,,B1,2016/10/13 00:00:00,2016,autumn,0,0,0,0,0,0,0
oct2016_T10_B2_CSI,CSI,T10,,B2,2016/10/13 00:00:00,2016,autumn,0,0,0,0,0,0,0
oct2016_T10_B3_CSI,CSI,T10,,B3,2016/10/13 00:00:00,2016,autumn,1,1,0,0,0,0,0
oct2016_T11_B1_CSI,CSI,T11,,B1,2016/10/13 00:00:00,2016,autumn,0,1,0,0,0,0,0
oct2016_T11_B2_CSI,CSI,T11,,B2,2016/10/13 00:00:00,2016,autumn,1,0,0,0,0,0,0
oct2016_T11_B3_CSI,CSI,T11,,B3,2016/10/13 00:00:00,2016,autumn,1,0,0,0,0,0,0
oct2016_T12_B1_CSI,CSI,T12,,B1,2016/10/13 00:00:00,2016,autumn,0,0,0,0,0,0,0
oct2016_T12_B2_CSI,CSI,T12,,B2,2016/10/13 00:00:00,2016,autumn,2,0,0,0,0,0,0
oct2016_T12_B3_CSI,CSI,T12,,B3,2016/10/13 00:00:00,2016,autumn,1,0,0,0,0,0,0
oct2016_T13_B1_CSI,CSI,T13,,B1,2016/10/13 00:00:00,2016,autumn,1,1,0,0,0,0,0
oct2016_T13_B2_CSI,CSI,T13,,B2,2016/10/13 00:00:00,2016,autumn,1,0,0,0,0,0,0
oct2016_T13_B3_CSI,CSI,T13,,B3,2016/10/13 00:00:00,2016,autumn,1,0,1,0,0,0,0
oct2016_T14_B1_CSI,CSI,T14,,B1,2016/10/13 00:00:00,2016,autumn,1,0,0,0,0,0,0
oct2016_T14_B2_CSI,CSI,T14,,B2,2016/10/13 00:00:00,2016,autumn,2,0,0,0,0,0,0
oct2016_T14_B3_CSI,CSI,T14,,B3,2016/10/13 00:00:00,2016,autumn,0,2,1,0,0,0,0
oct2016_T15_B1_CSI,CSI,T15,,B1,2016/10/13 00:00:00,2016,autumn,0,0,0,0,0,0,0
oct2016_T15_B2_CSI,CSI,T15,,B2,2016/10/13 00:00:00,2016,autumn,0,0,1,0,0,0,0
oct2016_T15_B3_CSI,CSI,T15,,B3,2016/10/13 00:00:00,2016,autumn,0,0,0,0,0,0,0
oct2016_T16_B1_CSI,CSI,T16,,B1,2016/10/13 00:00:00,2016,autumn,1,2,0,0,0,0,0
oct2016_T16_B2_CSI,CSI,T16,,B2,2016/10/13 00:00:00,2016,autumn,0,1,0,0,0,0,0
oct2016_T16_B3_CSI,CSI,T16,,B3,2016/10/13 00:00:00,2016,autumn,1,2,1,0,0,0,0
feb2017_C1_B1_CSI,CSI,C01,,B1,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_C1_B2_CSI,CSI,C01,,B2,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_C1_B3_CSI,CSI,C01,,B3,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_C2_B1_CSI,CSI,C02,,B1,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_C2_B2_CSI,CSI,C02,,B2,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_C2_B3_CSI,CSI,C02,,B3,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_C3_B1_CSI,CSI,C03,,B1,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_C3_B2_CSI,CSI,C03,,B2,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_C3_B3_CSI,CSI,C03,,B3,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_C4_B1_CSI,CSI,C04,,B1,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_C4_B2_CSI,CSI,C04,,B2,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_C4_B3_CSI,CSI,C04,,B3,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_C5_B1_CSI,CSI,C05,,B1,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_C5_B2_CSI,CSI,C05,,B2,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_C5_B3_CSI,CSI,C05,,B3,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_C6_B1_CSI,CSI,C06,,B1,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_C6_B2_CSI,CSI,C06,,B2,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_C6_B3_CSI,CSI,C06,,B3,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_C7_B1_CSI,CSI,C07,,B1,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_C7_B2_CSI,CSI,C07,,B2,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_C7_B3_CSI,CSI,C07,,B3,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_C8_B1_CSI,CSI,C08,,B1,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_C8_B2_CSI,CSI,C08,,B2,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_C8_B3_CSI,CSI,C08,,B3,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_C9_B1_CSI,CSI,C09,,B1,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_C9_B2_CSI,CSI,C09,,B2,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_C9_B3_CSI,CSI,C09,,B3,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_C10_B1_CSI,CSI,C10,,B1,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_C10_B2_CSI,CSI,C10,,B2,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_C10_B3_CSI,CSI,C10,,B3,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_C11_B1_CSI,CSI,C11,,B1,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_C11_B2_CSI,CSI,C11,,B2,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_C11_B3_CSI,CSI,C11,,B3,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T1_B1_CSI,CSI,T01,,B1,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T1_B2_CSI,CSI,T01,,B2,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T1_B3_CSI,CSI,T01,,B3,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T2_B1_CSI,CSI,T02,,B1,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T2_B2_CSI,CSI,T02,,B2,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T2_B3_CSI,CSI,T02,,B3,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T3_B1_CSI,CSI,T03,,B1,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T3_B2_CSI,CSI,T03,,B2,2017/02/19 00:00:00,2017,winter,0,0,2,0,0,0,0
feb2017_T3_B3_CSI,CSI,T03,,B3,2017/02/19 00:00:00,2017,winter,0,1,1,0,0,0,0
feb2017_T4_B1_CSI,CSI,T04,,B1,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T4_B2_CSI,CSI,T04,,B2,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T4_B3_CSI,CSI,T04,,B3,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T5_B1_CSI,CSI,T05,,B1,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T5_B2_CSI,CSI,T05,,B2,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T5_B3_CSI,CSI,T05,,B3,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T6_B1_CSI,CSI,T06,,B1,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T6_B2_CSI,CSI,T06,,B2,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T6_B3_CSI,CSI,T06,,B3,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T7_B1_CSI,CSI,T07,,B1,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T7_B2_CSI,CSI,T07,,B2,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T7_B3_CSI,CSI,T07,,B3,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T8_B1_CSI,CSI,T08,,B1,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T8_B2_CSI,CSI,T08,,B2,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T8_B3_CSI,CSI,T08,,B3,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T9_B1_CSI,CSI,T09,,B1,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T9_B2_CSI,CSI,T09,,B2,2017/02/19 00:00:00,2017,winter,0,0,1,0,0,0,0
feb2017_T9_B3_CSI,CSI,T09,,B3,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T10_B1_CSI,CSI,T10,,B1,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T10_B2_CSI,CSI,T10,,B2,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T10_B3_CSI,CSI,T10,,B3,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T11_B1_CSI,CSI,T11,,B1,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T11_B2_CSI,CSI,T11,,B2,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T11_B3_CSI,CSI,T11,,B3,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T12_B1_CSI,CSI,T12,,B1,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T12_B2_CSI,CSI,T12,,B2,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T12_B3_CSI,CSI,T12,,B3,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T13_B1_CSI,CSI,T13,,B1,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T13_B2_CSI,CSI,T13,,B2,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T13_B3_CSI,CSI,T13,,B3,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T14_B1_CSI,CSI,T14,,B1,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T14_B2_CSI,CSI,T14,,B2,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T14_B3_CSI,CSI,T14,,B3,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T15_B1_CSI,CSI,T15,,B1,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T15_B2_CSI,CSI,T15,,B2,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T15_B3_CSI,CSI,T15,,B3,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T16_B1_CSI,CSI,T16,,B1,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T16_B2_CSI,CSI,T16,,B2,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
feb2017_T16_B3_CSI,CSI,T16,,B3,2017/02/19 00:00:00,2017,winter,0,0,0,0,0,0,0
apr2017_C1_B1_CSI,CSI,C01,,B1,2017/04/27 00:00:00,2017,spring,2,0,0,0,0,0,0
apr2017_C1_B2_CSI,CSI,C01,,B2,2017/04/27 00:00:00,2017,spring,0,0,1,0,0,0,0
apr2017_C1_B3_CSI,CSI,C01,,B3,2017/04/27 00:00:00,2017,spring,2,0,0,0,0,0,0
apr2017_C2_B1_CSI,CSI,C02,,B1,2017/04/27 00:00:00,2017,spring,0,0,1,0,0,0,0
apr2017_C2_B2_CSI,CSI,C02,,B2,2017/04/27 00:00:00,2017,spring,1,0,0,0,0,0,0
apr2017_C2_B3_CSI,CSI,C02,,B3,2017/04/27 00:00:00,2017,spring,3,0,0,0,0,0,0
apr2017_C3_B1_CSI,CSI,C03,,B1,2017/04/27 00:00:00,2017,spring,0,0,0,0,0,0,0
apr2017_C3_B2_CSI,CSI,C03,,B2,2017/04/27 00:00:00,2017,spring,1,0,0,0,0,0,0
apr2017_C3_B3_CSI,CSI,C03,,B3,2017/04/27 00:00:00,2017,spring,1,0,0,0,0,0,0
apr2017_C4_B1_CSI,CSI,C04,,B1,2017/04/27 00:00:00,2017,spring,2,0,0,0,0,0,0
apr2017_C4_B2_CSI,CSI,C04,,B2,2017/04/27 00:00:00,2017,spring,2,1,0,0,0,0,0
apr2017_C4_B3_CSI,CSI,C04,,B3,2017/04/27 00:00:00,2017,spring,0,0,0,0,0,0,0
apr2017_C5_B1_CSI,CSI,C05,,B1,2017/04/27 00:00:00,2017,spring,1,0,0,0,0,0,0
apr2017_C5_B2_CSI,CSI,C05,,B2,2017/04/27 00:00:00,2017,spring,2,0,0,0,0,0,0
apr2017_C5_B3_CSI,CSI,C05,,B3,2017/04/27 00:00:00,2017,spring,2,0,0,1,0,0,0
apr2017_C6_B1_CSI,CSI,C06,,B1,2017/04/27 00:00:00,2017,spring,5,0,0,0,0,0,0
apr2017_C6_B2_CSI,CSI,C06,,B2,2017/04/27 00:00:00,2017,spring,2,1,1,0,0,0,0
apr2017_C6_B3_CSI,CSI,C06,,B3,2017/04/27 00:00:00,2017,spring,3,0,0,0,0,0,0
apr2017_C7_B1_CSI,CSI,C07,,B1,2017/04/27 00:00:00,2017,spring,0,1,0,0,0,0,0
apr2017_C7_B2_CSI,CSI,C07,,B2,2017/04/27 00:00:00,2017,spring,0,0,0,0,0,0,0
apr2017_C7_B3_CSI,CSI,C07,,B3,2017/04/27 00:00:00,2017,spring,3,0,0,0,0,0,0
