transect_id,sheet_ID,sample_dat,area,year,season,latitude,longitude,transect_I,sample_ID,image_ID,light_dark,count,total_area,avg_size,percent_ar,mean
jul2014_C08C,jul2014_C08_S4_I1_L,2014/07/14 00:00:00,Control,2014,summer,35.6461,-75.47203,C08,S4,I1,L,203,45.993,0.227,23.456,255
jul2014_C08C,jul2014_C08_S4_I2_D,2014/07/14 00:00:00,Control,2014,summer,35.6461,-75.47203,C08,S4,I2,D,20,0.319,0.016,0.163,255
jul2014_C08C,jul2014_C08_S4_I2_L,2014/07/14 00:00:00,Control,2014,summer,35.6461,-75.47203,C08,S4,I2,L,166,50.476,0.304,25.743,255
jul2014_C08C,jul2014_C08_S4_I3_D,2014/07/14 00:00:00,Control,2014,summer,35.6461,-75.47203,C08,S4,I3,D,12,0.383,0.032,0.196,255
jul2014_C08C,jul2014_C08_S4_I3_L,2014/07/14 00:00:00,Control,2014,summer,35.6461,-75.47203,C08,S4,I3,L,193,49.043,0.254,25.012,255
jul2014_C09C,jul2014_C09_S1_I1_D,2014/07/14 00:00:00,Control,2014,summer,35.64753,-75.47239,C09,S1,I1,D,5,0.125,0.025,0.064,255
jul2014_C09C,jul2014_C09_S1_I1_L,2014/07/14 00:00:00,Control,2014,summer,35.64753,-75.47239,C09,S1,I1,L,75,90.97,1.213,46.395,255
jul2014_C09C,jul2014_C09_S1_I2_D,2014/07/14 00:00:00,Control,2014,summer,35.64753,-75.47239,C09,S1,I2,D,5,0.545,0.109,0.278,255
jul2014_C09C,jul2014_C09_S1_I2_L,2014/07/14 00:00:00,Control,2014,summer,35.64753,-75.47239,C09,S1,I2,L,86,79.841,0.928,40.719,255
jul2014_C09C,jul2014_C09_S1_I3_D,2014/07/14 00:00:00,Control,2014,summer,35.64753,-75.47239,C09,S1,I3,D,3,0.298,0.099,0.152,255
jul2014_C09C,jul2014_C09_S1_I3_L,2014/07/14 00:00:00,Control,2014,summer,35.64753,-75.47239,C09,S1,I3,L,52,71.584,1.377,36.508,255
jul2014_C09C,jul2014_C09_S2_I1_D,2014/07/14 00:00:00,Control,2014,summer,35.64753,-75.47239,C09,S2,I1,D,4,0.178,0.045,0.091,255
jul2014_C09C,jul2014_C09_S2_I1_L,2014/07/14 00:00:00,Control,2014,summer,35.64753,-75.47239,C09,S2,I1,L,96,51.926,0.541,26.483,255
jul2014_C09C,jul2014_C09_S2_I2_D,2014/07/14 00:00:00,Control,2014,summer,35.64753,-75.47239,C09,S2,I2,D,3,0.398,0.133,0.203,255
jul2014_C09C,jul2014_C09_S2_I2_L,2014/07/14 00:00:00,Control,2014,summer,35.64753,-75.47239,C09,S2,I2,L,89,64.818,0.728,33.057,255
jul2014_C09C,jul2014_C09_S2_I3_D,2014/07/14 00:00:00,Control,2014,summer,35.64753,-75.47239,C09,S2,I3,D,5,0.194,0.039,0.099,255
jul2014_C09C,jul2014_C09_S2_I3_L,2014/07/14 00:00:00,Control,2014,summer,35.64753,-75.47239,C09,S2,I3,L,112,55.165,0.493,28.135,255
jul2014_C09C,jul2014_C09_S3_I1_D,2014/07/14 00:00:00,Control,2014,summer,35.64753,-75.47239,C09,S3,I1,D,3,0.035,0.012,0.018,255
jul2014_C09C,jul2014_C09_S3_I1_L,2014/07/14 00:00:00,Control,2014,summer,35.64753,-75.47239,C09,S3,I1,L,92,67.158,0.73,34.251,255
jul2014_C09C,jul2014_C09_S3_I2_D,2014/07/14 00:00:00,Control,2014,summer,35.64753,-75.47239,C09,S3,I2,D,3,0.147,0.049,0.075,255
jul2014_C09C,jul2014_C09_S3_I2_L,2014/07/14 00:00:00,Control,2014,summer,35.64753,-75.47239,C09,S3,I2,L,89,53.987,0.607,27.534,255
jul2014_C09C,jul2014_C09_S3_I3_D,2014/07/14 00:00:00,Control,2014,summer,35.64753,-75.47239,C09,S3,I3,D,2,0.176,0.088,0.09,255
jul2014_C09C,jul2014_C09_S3_I3_L,2014/07/14 00:00:00,Control,2014,summer,35.64753,-75.47239,C09,S3,I3,L,90,58.254,0.647,29.71,255
jul2014_C09C,jul2014_C09_S4_I1_D,2014/07/14 00:00:00,Control,2014,summer,35.64753,-75.47239,C09,S4,I1,D,19,0.38,0.02,0.194,255
jul2014_C09C,jul2014_C09_S4_I1_L,2014/07/14 00:00:00,Control,2014,summer,35.64753,-75.47239,C09,S4,I1,L,219,60.885,0.278,31.052,255
jul2014_C09C,jul2014_C09_S4_I2_D,2014/07/14 00:00:00,Control,2014,summer,35.64753,-75.47239,C09,S4,I2,D,4,0.189,0.047,0.096,255
jul2014_C09C,jul2014_C09_S4_I2_L,2014/07/14 00:00:00,Control,2014,summer,35.64753,-75.47239,C09,S4,I2,L,148,57.234,0.387,29.189,255
jul2014_C09C,jul2014_C09_S4_I3_D,2014/07/14 00:00:00,Control,2014,summer,35.64753,-75.47239,C09,S4,I3,D,15,0.335,0.022,0.171,255
jul2014_C09C,jul2014_C09_S4_I3_L,2014/07/14 00:00:00,Control,2014,summer,35.64753,-75.47239,C09,S4,I3,L,201,53.274,0.265,27.17,255
jul2014_C10C,jul2014_C10_S1_I1_D,2014/07/14 00:00:00,Control,2014,summer,35.64898,-75.47253,C10,S1,I1,D,6,0.12,0.02,0.061,255
jul2014_C10C,jul2014_C10_S1_I1_L,2014/07/14 00:00:00,Control,2014,summer,35.64898,-75.47253,C10,S1,I1,L,42,74.774,1.78,38.135,255
jul2014_C10C,jul2014_C10_S1_I2_D,2014/07/14 00:00:00,Control,2014,summer,35.64898,-75.47253,C10,S1,I2,D,8,0.148,0.019,0.076,255
jul2014_C10C,jul2014_C10_S1_I2_L,2014/07/14 00:00:00,Control,2014,summer,35.64898,-75.47253,C10,S1,I2,L,73,64.894,0.889,33.097,255
jul2014_C10C,jul2014_C10_S1_I3_D,2014/07/14 00:00:00,Control,2014,summer,35.64898,-75.47253,C10,S1,I3,D,2,0.044,0.022,0.023,255
jul2014_C10C,jul2014_C10_S1_I3_L,2014/07/14 00:00:00,Control,2014,summer,35.64898,-75.47253,C10,S1,I3,L,113,71.559,0.633,36.496,255
jul2014_C10C,jul2014_C10_S2_I1_D,2014/07/14 00:00:00,Control,2014,summer,35.64898,-75.47253,C10,S2,I1,D,3,0.064,0.021,0.032,255
jul2014_C10C,jul2014_C10_S2_I1_L,2014/07/14 00:00:00,Control,2014,summer,35.64898,-75.47253,C10,S2,I1,L,221,56.373,0.255,28.75,255
jul2014_C10C,jul2014_C10_S2_I2_D,2014/07/14 00:00:00,Control,2014,summer,35.64898,-75.47253,C10,S2,I2,D,5,0.201,0.04,0.103,255
jul2014_C10C,jul2014_C10_S2_I2_L,2014/07/14 00:00:00,Control,2014,summer,35.64898,-75.47253,C10,S2,I2,L,298,47.957,0.161,24.458,255
jul2014_C10C,jul2014_C10_S2_I3_D,2014/07/14 00:00:00,Control,2014,summer,35.64898,-75.47253,C10,S2,I3,D,6,0.171,0.029,0.087,255
jul2014_C10C,jul2014_C10_S2_I3_L,2014/07/14 00:00:00,Control,2014,summer,35.64898,-75.47253,C10,S2,I3,L,216,56.045,0.259,28.583,255
jul2014_C10C,jul2014_C10_S3_I1_D,2014/07/14 00:00:00,Control,2014,summer,35.64898,-75.47253,C10,S3,I1,D,9,0.395,0.044,0.201,255
jul2014_C10C,jul2014_C10_S3_I1_L,2014/07/14 00:00:00,Control,2014,summer,35.64898,-75.47253,C10,S3,I1,L,294,37.698,0.128,19.226,255
jul2014_C10C,jul2014_C10_S3_I2_D,2014/07/14 00:00:00,Control,2014,summer,35.64898,-75.47253,C10,S3,I2,D,5,0.127,0.025,0.065,255
jul2014_C10C,jul2014_C10_S3_I2_L,2014/07/14 00:00:00,Control,2014,summer,35.64898,-75.47253,C10,S3,I2,L,376,54.452,0.145,27.771,255
jul2014_C10C,jul2014_C10_S3_I3_D,2014/07/14 00:00:00,Control,2014,summer,35.64898,-75.47253,C10,S3,I3,D,5,0.235,0.047,0.12,255
jul2014_C10C,jul2014_C10_S3_I3_L,2014/07/14 00:00:00,Control,2014,summer,35.64898,-75.47253,C10,S3,I3,L,329,43.107,0.131,21.985,255
jul2014_C10C,jul2014_C10_S4_I1_D,2014/07/14 00:00:00,Control,2014,summer,35.64898,-75.47253,C10,S4,I1,D,17,0.394,0.023,0.201,255
jul2014_C10C,jul2014_C10_S4_I1_L,2014/07/14 00:00:00,Control,2014,summer,35.64898,-75.47253,C10,S4,I1,L,288,39.617,0.138,20.205,255
jul2014_C10C,jul2014_C10_S4_I2_D,2014/07/14 00:00:00,Control,2014,summer,35.64898,-75.47253,C10,S4,I2,D,15,0.338,0.023,0.173,255
jul2014_C10C,jul2014_C10_S4_I2_L,2014/07/14 00:00:00,Control,2014,summer,35.64898,-75.47253,C10,S4,I2,L,321,61.462,0.191,31.346,255
jul2014_C10C,jul2014_C10_S4_I3_D,2014/07/14 00:00:00,Control,2014,summer,35.64898,-75.47253,C10,S4,I3,D,12,0.424,0.035,0.216,255
jul2014_C10C,jul2014_C10_S4_I3_L,2014/07/14 00:00:00,Control,2014,summer,35.64898,-75.47253,C10,S4,I3,L,213,59.998,0.282,30.599,255
jul2014_C11C,jul2014_C11_S1_I1_D,2014/07/14 00:00:00,Control,2014,summer,35.65037,-75.47263,C11,S1,I1,D,11,0.277,0.025,0.141,255
jul2014_C11C,jul2014_C11_S1_I1_L,2014/07/14 00:00:00,Control,2014,summer,35.65037,-75.47263,C11,S1,I1,L,49,95.372,1.946,48.64,255
jul2014_C11C,jul2014_C11_S1_I2_D,2014/07/14 00:00:00,Control,2014,summer,35.65037,-75.47263,C11,S1,I2,D,3,0.068,0.023,0.035,255
jul2014_C11C,jul2014_C11_S1_I2_L,2014/07/14 00:00:00,Control,2014,summer,35.65037,-75.47263,C11,S1,I2,L,212,73.156,0.345,37.31,255
jul2014_C11C,jul2014_C11_S1_I3_D,2014/07/14 00:00:00,Control,2014,summer,35.65037,-75.47263,C11,S1,I3,D,1,0.196,0.196,0.1,255
jul2014_C11C,jul2014_C11_S1_I3_L,2014/07/14 00:00:00,Control,2014,summer,35.65037,-75.47263,C11,S1,I3,L,57,89.439,1.569,45.614,255
jul2014_C11C,jul2014_C11_S2_I1_D,2014/07/14 00:00:00,Control,2014,summer,35.65037,-75.47263,C11,S2,I1,D,1,0.066,0.066,0.034,255
jul2014_C11C,jul2014_C11_S2_I1_L,2014/07/14 00:00:00,Control,2014,summer,35.65037,-75.47263,C11,S2,I1,L,188,66.613,0.354,33.973,255
jul2014_C11C,jul2014_C11_S2_I2_D,2014/07/14 00:00:00,Control,2014,summer,35.65037,-75.47263,C11,S2,I2,D,3,0.141,0.047,0.072,255
jul2014_C11C,jul2014_C11_S2_I2_L,2014/07/14 00:00:00,Control,2014,summer,35.65037,-75.47263,C11,S2,I2,L,172,48.267,0.281,24.617,255
jul2014_C11C,jul2014_C11_S2_I3_D,2014/07/14 00:00:00,Control,2014,summer,35.65037,-75.47263,C11,S2,I3,D,3,0.047,0.016,0.024,255
jul2014_C11C,jul2014_C11_S2_I3_L,2014/07/14 00:00:00,Control,2014,summer,35.65037,-75.47263,C11,S2,I3,L,158,57.042,0.361,29.092,255
jul2014_C11C,jul2014_C11_S3_I1_D,2014/07/14 00:00:00,Control,2014,summer,35.65037,-75.47263,C11,S3,I1,D,4,0.1,0.025,0.051,255
jul2014_C11C,jul2014_C11_S3_I1_L,2014/07/14 00:00:00,Control,2014,summer,35.65037,-75.47263,C11,S3,I1,L,291,59.301,0.204,30.244,255
jul2014_C11C,jul2014_C11_S3_I2_D,2014/07/14 00:00:00,Control,2014,summer,35.65037,-75.47263,C11,S3,I2,D,5,0.482,0.096,0.246,255
jul2014_C11C,jul2014_C11_S3_I2_L,2014/07/14 00:00:00,Control,2014,summer,35.65037,-75.47263,C11,S3,I2,L,260,69.925,0.269,35.662,255
jul2014_C11C,jul2014_C11_S3_I3_D,2014/07/14 00:00:00,Control,2014,summer,35.65037,-75.47263,C11,S3,I3,D,6,0.123,0.02,0.063,255
jul2014_C11C,jul2014_C11_S3_I3_L,2014/07/14 00:00:00,Control,2014,summer,35.65037,-75.47263,C11,S3,I3,L,287,43.573,0.152,22.222,255
jul2014_C11C,jul2014_C11_S4_I1_D,2014/07/14 00:00:00,Control,2014,summer,35.65037,-75.47263,C11,S4,I1,D,17,0.463,0.027,0.236,255
jul2014_C11C,jul2014_C11_S4_I1_L,2014/07/14 00:00:00,Control,2014,summer,35.65037,-75.47263,C11,S4,I1,L,257,41.714,0.162,21.274,255
jul2014_C11C,jul2014_C11_S4_I2_D,2014/07/14 00:00:00,Control,2014,summer,35.65037,-75.47263,C11,S4,I2,D,15,0.28,0.019,0.143,255
jul2014_C11C,jul2014_C11_S4_I2_L,2014/07/14 00:00:00,Control,2014,summer,35.65037,-75.47263,C11,S4,I2,L,311,47.915,0.154,24.437,255
jul2014_C11C,jul2014_C11_S4_I3_D,2014/07/14 00:00:00,Control,2014,summer,35.65037,-75.47263,C11,S4,I3,D,11,0.415,0.038,0.212,255
jul2014_C11C,jul2014_C11_S4_I3_L,2014/07/14 00:00:00,Control,2014,summer,35.65037,-75.47263,C11,S4,I3,L,299,66.193,0.221,33.759,255
jul2014_T01C,jul2014_T01_S1_I1_D,2014/07/14 00:00:00,Treatment,2014,summer,35.62894,-75.46906,T01,S1,I1,D,2,0.173,0.086,0.088,255
jul2014_T01C,jul2014_T01_S1_I1_L,2014/07/14 00:00:00,Treatment,2014,summer,35.62894,-75.46906,T01,S1,I1,L,184,43.756,0.238,22.316,255
jul2014_T01C,jul2014_T01_S1_I2_D,2014/07/14 00:00:00,Treatment,2014,summer,35.62894,-75.46906,T01,S1,I2,D,4,0.147,0.037,0.075,255
jul2014_T01C,jul2014_T01_S1_I2_L,2014/07/14 00:00:00,Treatment,2014,summer,35.62894,-75.46906,T01,S1,I2,L,197,30.858,0.157,15.738,255
jul2014_T01C,jul2014_T01_S1_I3_D,2014/07/14 00:00:00,Treatment,2014,summer,35.62894,-75.46906,T01,S1,I3,D,5,0.102,0.02,0.052,255
jul2014_T01C,jul2014_T01_S1_I3_L,2014/07/14 00:00:00,Treatment,2014,summer,35.62894,-75.46906,T01,S1,I3,L,103,80.933,0.786,41.276,255
jul2014_T01C,jul2014_T01_S2_I1_D,2014/07/14 00:00:00,Treatment,2014,summer,35.62894,-75.46906,T01,S2,I1,D,5,0.085,0.017,0.043,255
jul2014_T01C,jul2014_T01_S2_I1_L,2014/07/14 00:00:00,Treatment,2014,summer,35.62894,-75.46906,T01,S2,I1,L,199,44.316,0.223,22.602,255
jul2014_T01C,jul2014_T01_S2_I2_D,2014/07/14 00:00:00,Treatment,2014,summer,35.62894,-75.46906,T01,S2,I2,D,4,0.084,0.021,0.043,255
jul2014_T01C,jul2014_T01_S2_I2_L,2014/07/14 00:00:00,Treatment,2014,summer,35.62894,-75.46906,T01,S2,I2,L,174,77.485,0.445,39.518,255
jul2014_T01C,jul2014_T01_S2_I3_D,2014/07/14 00:00:00,Treatment,2014,summer,35.62894,-75.46906,T01,S2,I3,D,2,0.667,0.333,0.34,255
jul2014_T01C,jul2014_T01_S2_I3_L,2014/07/14 00:00:00,Treatment,2014,summer,35.62894,-75.46906,T01,S2,I3,L,236,81.582,0.346,41.607,255
jul2014_T01C,jul2014_T01_S3_I1_D,2014/07/14 00:00:00,Treatment,2014,summer,35.62894,-75.46906,T01,S3,I1,D,9,0.383,0.043,0.195,255
jul2014_T01C,jul2014_T01_S3_I1_L,2014/07/14 00:00:00,Treatment,2014,summer,35.62894,-75.46906,T01,S3,I1,L,267,62.168,0.233,31.706,255
jul2014_T01C,jul2014_T01_S3_I2_D,2014/07/14 00:00:00,Treatment,2014,summer,35.62894,-75.46906,T01,S3,I2,D,9,0.4,0.044,0.204,255
jul2014_T01C,jul2014_T01_S3_I2_L,2014/07/14 00:00:00,Treatment,2014,summer,35.62894,-75.46906,T01,S3,I2,L,258,56.001,0.217,28.561,255
jul2014_T01C,jul2014_T01_S3_I3_D,2014/07/14 00:00:00,Treatment,2014,summer,35.62894,-75.46906,T01,S3,I3,D,12,0.345,0.029,0.176,255
jul2014_T01C,jul2014_T01_S3_I3_L,2014/07/14 00:00:00,Treatment,2014,summer,35.62894,-75.46906,T01,S3,I3,L,299,68.564,0.229,34.968,255
jul2014_T01C,jul2014_T01_S4_I1_D,2014/07/14 00:00:00,Treatment,2014,summer,35.62894,-75.46906,T01,S4,I1,D,15,0.406,0.027,0.207,255
jul2014_T01C,jul2014_T01_S4_I1_L,2014/07/14 00:00:00,Treatment,2014,summer,35.62894,-75.46906,T01,S4,I1,L,318,41.949,0.132,21.394,255
jul2014_T01C,jul2014_T01_S4_I2_D,2014/07/14 00:00:00,Treatment,2014,summer,35.62894,-75.46906,T01,S4,I2,D,15,0.544,0.036,0.278,255
jul2014_T01C,jul2014_T01_S4_I2_L,2014/07/14 00:00:00,Treatment,2014,summer,35.62894,-75.46906,T01,S4,I2,L,332,63.154,0.19,32.209,255
jul2014_T01C,jul2014_T01_S4_I3_D,2014/07/14 00:00:00,Treatment,2014,summer,35.62894,-75.46906,T01,S4,I3,D,15,0.354,0.024,0.181,255
jul2014_T01C,jul2014_T01_S4_I3_L,2014/07/14 00:00:00,Treatment,2014,summer,35.62894,-75.46906,T01,S4,I3,L,354,47.825,0.135,24.391,255
jul2014_T02C,jul2014_T02_S1_I1_D,2014/07/14 00:00:00,Treatment,2014,summer,35.62755,-75.46873,T02,S1,I1,D,7,0.719,0.103,0.367,255
jul2014_T02C,jul2014_T02_S1_I1_L,2014/07/14 00:00:00,Treatment,2014,summer,35.62755,-75.46873,T02,S1,I1,L,345,73.535,0.213,37.503,255
jul2014_T02C,jul2014_T02_S1_I2_D,2014/07/14 00:00:00,Treatment,2014,summer,35.62755,-75.46873,T02,S1,I2,D,11,0.188,0.017,0.096,255
jul2014_T02C,jul2014_T02_S1_I2_L,2014/07/14 00:00:00,Treatment,2014,summer,35.62755,-75.46873,T02,S1,I2,L,403,57.364,0.142,29.256,255
jul2014_T02C,jul2014_T02_S1_I3_D,2014/07/14 00:00:00,Treatment,2014,summer,35.62755,-75.46873,T02,S1,I3,D,6,0.131,0.022,0.067,255
jul2014_T02C,jul2014_T02_S1_I3_L,2014/07/14 00:00:00,Treatment,2014,summer,35.62755,-75.46873,T02,S1,I3,L,261,73.418,0.281,37.443,255
jul2014_T02C,jul2014_T02_S2_I1_D,2014/07/14 00:00:00,Treatment,2014,summer,35.62755,-75.46873,T02,S2,I1,D,3,0.224,0.075,0.114,255
jul2014_T02C,jul2014_T02_S2_I1_L,2014/07/14 00:00:00,Treatment,2014,summer,35.62755,-75.46873,T02,S2,I1,L,223,62.384,0.28,31.816,255
jul2014_T02C,jul2014_T02_S2_I2_D,2014/07/14 00:00:00,Treatment,2014,summer,35.62755,-75.46873,T02,S2,I2,D,4,0.049,0.012,0.025,255
jul2014_T02C,jul2014_T02_S2_I2_L,2014/07/14 00:00:00,Treatment,2014,summer,35.62755,-75.46873,T02,S2,I2,L,109,82.051,0.753,41.847,255
jul2014_T02C,jul2014_T02_S2_I3_D,2014/07/14 00:00:00,Treatment,2014,summer,35.62755,-75.46873,T02,S2,I3,D,2,0.328,0.164,0.167,255
jul2014_T02C,jul2014_T02_S2_I3_L,2014/07/14 00:00:00,Treatment,2014,summer,35.62755,-75.46873,T02,S2,I3,L,114,63.147,0.554,32.205,255
jul2014_T02C,jul2014_T02_S3_I1_D,2014/07/14 00:00:00,Treatment,2014,summer,35.62755,-75.46873,T02,S3,I1,D,5,0.159,0.032,0.081,255
jul2014_T02C,jul2014_T02_S3_I1_L,2014/07/14 00:00:00,Treatment,2014,summer,35.62755,-75.46873,T02,S3,I1,L,211,58.772,0.279,29.974,255
jul2014_T02C,jul2014_T02_S3_I2_D,2014/07/14 00:00:00,Treatment,2014,summer,35.62755,-75.46873,T02,S3,I2,D,3,0.156,0.052,0.08,255
jul2014_T02C,jul2014_T02_S3_I2_L,2014/07/14 00:00:00,Treatment,2014,summer,35.62755,-75.46873,T02,S3,I2,L,228,49.891,0.219,25.444,255
jul2014_T02C,jul2014_T02_S3_I3_D,2014/07/14 00:00:00,Treatment,2014,summer,35.62755,-75.46873,T02,S3,I3,D,1,0.013,0.013,0.007,255
jul2014_T02C,jul2014_T02_S3_I3_L,2014/07/14 00:00:00,Treatment,2014,summer,35.62755,-75.46873,T02,S3,I3,L,227,60.776,0.268,30.996,255
jul2014_T02C,jul2014_T02_S4_I1_D,2014/07/14 00:00:00,Treatment,2014,summer,35.62755,-75.46873,T02,S4,I1,D,18,0.394,0.022,0.201,255
jul2014_T02C,jul2014_T02_S4_I1_L,2014/07/14 00:00:00,Treatment,2014,summer,35.62755,-75.46873,T02,S4,I1,L,282,42.976,0.152,21.918,255
jul2014_T02C,jul2014_T02_S4_I2_D,2014/07/14 00:00:00,Treatment,2014,summer,35.62755,-75.46873,T02,S4,I2,D,23,0.692,0.03,0.353,255
jul2014_T02C,jul2014_T02_S4_I2_L,2014/07/14 00:00:00,Treatment,2014,summer,35.62755,-75.46873,T02,S4,I2,L,352,37.325,0.106,19.036,255
jul2014_T02C,jul2014_T02_S4_I3_D,2014/07/14 00:00:00,Treatment,2014,summer,35.62755,-75.46873,T02,S4,I3,D,17,0.447,0.026,0.228,255
jul2014_T02C,jul2014_T02_S4_I3_L,2014/07/14 00:00:00,Treatment,2014,summer,35.62755,-75.46873,T02,S4,I3,L,308,39.753,0.129,20.274,255
jul2014_T03C,jul2014_T03_S1_I1_D,2014/07/14 00:00:00,Treatment,2014,summer,35.6262,-75.46848,T03,S1,I1,D,7,0.316,0.045,0.161,255
jul2014_T03C,jul2014_T03_S1_I1_L,2014/07/14 00:00:00,Treatment,2014,summer,35.6262,-75.46848,T03,S1,I1,L,128,37.028,0.289,18.884,255
jul2014_T03C,jul2014_T03_S1_I2_D,2014/07/14 00:00:00,Treatment,2014,summer,35.6262,-75.46848,T03,S1,I2,D,7,0.336,0.048,0.171,255
jul2014_T03C,jul2014_T03_S1_I2_L,2014/07/14 00:00:00,Treatment,2014,summer,35.6262,-75.46848,T03,S1,I2,L,139,38.848,0.279,19.813,255
jul2014_T03C,jul2014_T03_S1_I3_D,2014/07/14 00:00:00,Treatment,2014,summer,35.6262,-75.46848,T03,S1,I3,D,3,0.11,0.037,0.056,255
jul2014_T03C,jul2014_T03_S1_I3_L,2014/07/14 00:00:00,Treatment,2014,summer,35.6262,-75.46848,T03,S1,I3,L,135,43.724,0.324,22.299,255
jul2014_T03C,jul2014_T03_S2_I1_D,2014/07/14 00:00:00,Treatment,2014,summer,35.6262,-75.46848,T03,S2,I1,D,8,0.333,0.042,0.17,255
jul2014_T03C,jul2014_T03_S2_I1_L,2014/07/14 00:00:00,Treatment,2014,summer,35.6262,-75.46848,T03,S2,I1,L,179,44.798,0.25,22.847,255
jul2014_T03C,jul2014_T03_S2_I2_D,2014/07/14 00:00:00,Treatment,2014,summer,35.6262,-75.46848,T03,S2,I2,D,6,0.205,0.034,0.105,255
jul2014_T03C,jul2014_T03_S2_I2_L,2014/07/14 00:00:00,Treatment,2014,summer,35.6262,-75.46848,T03,S2,I2,L,209,56.662,0.271,28.898,255
jul2014_T03C,jul2014_T03_S2_I3_D,2014/07/14 00:00:00,Treatment,2014,summer,35.6262,-75.46848,T03,S2,I3,D,7,0.39,0.056,0.199,255
jul2014_T03C,jul2014_T03_S2_I3_L,2014/07/14 00:00:00,Treatment,2014,summer,35.6262,-75.46848,T03,S2,I3,L,177,52.465,0.296,26.757,255
jul2014_T03C,jul2014_T03_S3_I1_D,2014/07/14 00:00:00,Treatment,2014,summer,35.6262,-75.46848,T03,S3,I1,D,18,0.362,0.02,0.185,255
jul2014_T03C,jul2014_T03_S3_I1_L,2014/07/14 00:00:00,Treatment,2014,summer,35.6262,-75.46848,T03,S3,I1,L,246,37.412,0.152,19.08,255
jul2014_T03C,jul2014_T03_S3_I2_D,2014/07/14 00:00:00,Treatment,2014,summer,35.6262,-75.46848,T03,S3,I2,D,7,0.175,0.025,0.089,255
jul2014_T03C,jul2014_T03_S3_I2_L,2014/07/14 00:00:00,Treatment,2014,summer,35.6262,-75.46848,T03,S3,I2,L,227,45.611,0.201,23.262,255
jul2014_T03C,jul2014_T03_S3_I3_D,2014/07/14 00:00:00,Treatment,2014,summer,35.6262,-75.46848,T03,S3,I3,D,10,0.364,0.036,0.185,255
jul2014_T03C,jul2014_T03_S3_I3_L,2014/07/14 00:00:00,Treatment,2014,summer,35.6262,-75.46848,T03,S3,I3,L,201,46.758,0.233,23.847,255
jul2014_T03C,jul2014_T03_S4_I1_D,2014/07/14 00:00:00,Treatment,2014,summer,35.6262,-75.46848,T03,S4,I1,D,7,0.19,0.027,0.097,255
jul2014_T03C,jul2014_T03_S4_I1_L,2014/07/14 00:00:00,Treatment,2014,summer,35.6262,-75.46848,T03,S4,I1,L,152,37.358,0.246,19.053,255
jul2014_T03C,jul2014_T03_S4_I2_D,2014/07/14 00:00:00,Treatment,2014,summer,35.6262,-75.46848,T03,S4,I2,D,2,0.155,0.077,0.079,255
jul2014_T03C,jul2014_T03_S4_I2_L,2014/07/14 00:00:00,Treatment,2014,summer,35.6262,-75.46848,T03,S4,I2,L,137,39.489,0.288,20.14,255
jul2014_T03C,jul2014_T03_S4_I3_D,2014/07/14 00:00:00,Treatment,2014,summer,35.6262,-75.46848,T03,S4,I3,D,7,0.098,0.014,0.05,255
jul2014_T03C,jul2014_T03_S4_I3_L,2014/07/14 00:00:00,Treatment,2014,summer,35.6262,-75.46848,T03,S4,I3,L,173,47.816,0.276,24.387,255
jul2014_T04C,jul2014_T04_S1_I1_D,2014/07/14 00:00:00,Treatment,2014,summer,35.6247,-75.46825,T04,S1,I1,D,2,0.145,0.073,0.074,255
jul2014_T04C,jul2014_T04_S1_I1_L,2014/07/14 00:00:00,Treatment,2014,summer,35.6247,-75.46825,T04,S1,I1,L,110,54.076,0.492,27.579,255
jul2014_T04C,jul2014_T04_S1_I2_D,2014/07/14 00:00:00,Treatment,2014,summer,35.6247,-75.46825,T04,S1,I2,D,7,0.527,0.075,0.269,255
jul2014_T04C,jul2014_T04_S1_I2_L,2014/07/14 00:00:00,Treatment,2014,summer,35.6247,-75.46825,T04,S1,I2,L,111,45.631,0.411,23.272,255
jul2014_T04C,jul2014_T04_S1_I3_D,2014/07/14 00:00:00,Treatment,2014,summer,35.6247,-75.46825,T04,S1,I3,D,2,0.09,0.045,0.046,255
jul2014_T04C,jul2014_T04_S1_I3_L,2014/07/14 00:00:00,Treatment,2014,summer,35.6247,-75.46825,T04,S1,I3,L,99,53.074,0.536,27.068,255
jul2014_T04C,jul2014_T04_S2_I1_D,2014/07/14 00:00:00,Treatment,2014,summer,35.6247,-75.46825,T04,S2,I1,D,3,0.12,0.04,0.061,255
jul2014_T04C,jul2014_T04_S2_I1_L,2014/07/14 00:00:00,Treatment,2014,summer,35.6247,-75.46825,T04,S2,I1,L,163,59.113,0.363,30.148,255
jul2014_T04C,jul2014_T04_S2_I2_D,2014/07/14 00:00:00,Treatment,2014,summer,35.6247,-75.46825,T04,S2,I2,D,4,0.45,0.112,0.229,255
jul2014_T04C,jul2014_T04_S2_I2_L,2014/07/14 00:00:00,Treatment,2014,summer,35.6247,-75.46825,T04,S2,I2,L,147,55.302,0.376,28.205,255
jul2014_T04C,jul2014_T04_S2_I3_D,2014/07/14 00:00:00,Treatment,2014,summer,35.6247,-75.46825,T04,S2,I3,D,6,0.193,0.032,0.098,255
jul2014_T04C,jul2014_T04_S2_I3_L,2014/07/14 00:00:00,Treatment,2014,summer,35.6247,-75.46825,T04,S2,I3,L,153,48.372,0.316,24.67,255
